Title,FeaturedImage,PublishedDate,Content,GalleryImages
Pred kraj finalizacija Nacrta zakona o izmenama i dopunama Zakona o Tužilačkom  savetu Kosova,https://md.rks-gov.net/desk/inc/media/575C2442-414E-43C4-8EFA-F0D731CEC6D1.jpg ,10/02/2022 21:41,"<p>Komentari i predlozi tokom faze konsultacija bili su izuzetno dragoceni u nastojanju da se reformiše pravosudni sistem, počev od tužilačkog, gde je naglašeno da se reforme pravosuđa postepeno sprovode i da je ovo veoma važan korak u pravcu reformisanja Tužilačkog saveta, a samim tim i tužilačkog sistema, u cilju povećanja efikasnosti, transparentnosti i odgovornosti. Ministarstvo pravde se zalaže da ovaj proces učini transparentnim i sveobuhvatnim i u skladu sa međunarodnim standardima, za šta je već́ dobijeno mišljenje Venecijanske komisije, koje je pretočeno u konkretne norme.</p><p>Na sastanku je sa posebnim akcentom razmotreno pitanje novog sastava tužilačkog saveta, obezbeđivanjem izbalansiranog sastava, zatim postupak izbora tužilačkih i vantužilačkih članova, disciplinski postupak za članove Saveta i druga pitanja koja garantuju postojanje Saveta sa integritetom, funkcionalnim i nepristrasnim.</p><p>Nakon ove faze diskusija, Nacrt će biti procesiran za procenu uticaja na budžet i usaglašenosti sa zakonodavstvom EU, a zatim će se uputiti na razmatranje i usvajanje<br/>
od strane Vlade.</p>",
Diskusija o Vettingu između ministarke Haxhiu i izvestiocima Venecijanske  komisije,https://md.rks-gov.net/desk/inc/media/FE266E91-AEDA-4442-B592-777377FE310F.jpg ,09/02/2022 21:40,"<p>U tretiranju ovog pitanja, ministarka Haxhiu je obavestila izvestioce Venecijanske komisije o značaju procesa Vettinga za građane Republike Kosova i sa problemima sa<br/>
kojima se trenutno suočava pravosudni sistem. <br/>
Ministarka Haxhiu je, zajedno sa članovima radne grupe, odgovorila na pitanja izvestilaca u vezi sa opcijama koje slede u koncept dokumentu, ali i na nacrt ustavnih amandmana. <br/>
Očekuje se da će Venecijanska komisija u martu dati svoje mišljenje o jednom od najvažnijih procesa za Republiku Kosovo. Ministarka Haxhiu je, nakon diskusije, zahvalila izvestiocima na Mišljenju o nacrtu zakona o KZK-u kao i njihovoj profesionalnoj posvećenosti i saradnji Venecijanske komisije sa Republikom Kosovo i obezbedila ih da će preporuke adresirane kroz njihova mišljenja biti adresirane.</p>",
Ministarka Haxhiu primila je na sastanku šefa Euleks-a Vigemarka,https://md.rks-gov.net/desk/inc/media/A8EDC303-6AB3-46FF-BD09-704F0DD63C48.jpg ,09/02/2022 21:39,"<p>Ministarka Haxhiu je obavestila šefa EULEKS-a o radu koji se obavlja u okviru Ministarstva. Gospodin Vigemark je izrazio podršku u adresiranju prioriteta i istakao potrebu<br/>
implementacije usvojenih strategija, bilo onu za vladavinu prava, tako i nacionalnu strategiju protiv nasilja u porodici.</p><p>Obe strane su se složile o većoj saradnji u pokušaju unapređenja pravosudnog sistema.</p>",
Održan je prvi sastanak Radne grupe za izradu Nacionalne strategije za tranzicionu pravdu ,https://md.rks-gov.net/desk/inc/media/B7E37A06-1842-468A-BF25-26328E10AD04.jpg ,18/08/2021 21:38,"<p><strong>Premijer Kosova, Albin Kurti, u svom uvodnom govoru pozvao je članove radne grupe da ujedine sve inicijative koje se odnose na suočavanje sa prošlošću i tranzicionu pravdu.</strong></p><p>&#34;Mi kao Vlada smo već jasno stavili do znanja fokus na suočavanje s prošlošću. Trenutno su u toku nekoliko inicijativa, a sve se odnose na ratne zločine. &#34;Osim činjenice da ova strategija treba da uključi sve ove inicijative, trebalo bi postojati i bliska i značajna saradnja među njima&#34;, rekao je premijer Kurti.</p><p>Dalje, naglašen je zajednički cilj stvaranja kolektivnog sećanja koje će služiti narednim generacijama, generacijama koje dolaze.</p><p>&#34;Istorija je puna bolnih lekcija. Ali možda najvažniji deo koji treba zapamtiti je da mir zahteva pravdu, ali i rehabilitaciju. &#34;Ništa od ovoga se nije dogodilo na Kosovu, a žrtve rata zaslužuju i prvo i drugo&#34;, rekao je premijer Republike Kosova Albin Kurti na prvom sastanku Radne grupe za izradu Strategije za tranzicionu pravdu.</p><p>Zajedno sa premijerom Kurtijem, ministarka pravde Albulena Haxhiu, naglašavajući dalje važnost i ozbiljnost koju zahteva ova strategija, zatražila je od ove radne grupe da se izrada strategije za tranzicionu pravdu vrsi u stalnim konsultacijama sa građanima pogođenim ratom tako da ova strategija najbolje odražava iskustva, potrebe i prava žrtava.</p><p>&#34;Takva inicijativa je bila više nego neophodna od kraja rata na Kosovu, ali u nedostatku mirovnog sporazuma, sredstva i mehanizmi koji čine tranzicionu pravdu preduzeti su ad-hoc, često sa preklapanjem mandata, a pracene nedostatkom političke volje da se suočavanje s prošlošću postavi kao prioritet na državnoj agendi &#34;, naglasio je ministar Haxhiu.</p><p>Ministarka je izrazila svoju punu posvećenost izradi strategije koja je u skladu sa domaćim i međunarodnim pravom, kroz koju se namerava ostvarivanje prava žrtava ne samo kao individualna prava, već i kao kolektivna prava društva u celini.</p>","https://md.rks-gov.net/desk/inc/media/B7E37A06-1842-468A-BF25-26328E10AD04.jpg ,https://md.rks-gov.net/desk/inc/media/1A832345-4A32-48D3-9BCB-57FD61A9C73D.jpg ,https://md.rks-gov.net/desk/inc/media/D8258760-F065-4BC0-8581-E703BC2A5035.jpg "
"Ministarka Haxhiu biće angažovana na jačanju kapaciteta Akademije pravde na polju borbe protiv korupcije, ratnih zločina i nasilja u porodici",https://md.rks-gov.net/desk/inc/media/DA199336-4222-4216-8A16-58B7C89A1DC2.jpg ,21/06/2021 21:37,"<p>Tokom sastanka, direktor Akademije zahvalio se ministarki na podršci pruženoj u pogledu izrade koncept-dokumenata za Akademiju pravde, kao i na partnerstvu prikazanom tokom procesa funkcionalne revizije Sektora za vladavinu prava.</p><p>Dalje, g. Fejzullahu je informisao ministarku o radu obavljenom u novoj zgradi Akademije pravde, kao i o organizaciji sastanka sa donatorima, koji bi trebalo da omogući koordinaciju donatora u pogledu pružanja pomoći za završetak radova u novoj zgradi Akademije.</p><p>Ministarka pravde obavestila je g. Fejzullahu da može računati na stalnu saradnju sa Ministarstvom pravde, u svim pitanjima vezanim za funkcionisanje ove važne institucije za sektor pravde.</p><p>Između ostalog, ministarka je naglasila potrebu povećanja kapaciteta za obuku u oblasti borbe protiv korupcije i organizovanog kriminala, nasilja u porodici i ratnih zločina. Ona je naglasila pomoć koju je Ministarstvo pružila Specijalnom tužilaštvu u cilju izgradnje kapaciteta i pružila nespornu podršku Akademiji, u cilju što efikasnijeg funkcionisanja.</p>","https://md.rks-gov.net/desk/inc/media/DA199336-4222-4216-8A16-58B7C89A1DC2.jpg ,https://md.rks-gov.net/desk/inc/media/5628E638-A1AF-4CBF-B55D-B19E4D73DBB8.jpg "
" Završen je rad Radne grupe za rešavanje pitanja od značaja za Nacrt-zakon o krivičnom postupku",https://md.rks-gov.net/desk/inc/media/4E71E620-8F0A-4465-808C-D921FA2537D0.jpg ,18/06/2021 21:36,"<p>Pored suđenja u odsustvu, koje je u skladu sa preporukama Venecijanske komisije i u skladu sa novim zakonom kojeg je već odobrila Skupština Republike Kosova, obrađena su i druga pitanja koja se odnose na omogućavanje suspenzije civilnih službenika povodom podizanja optužnice za dela korupcije i organizovanog kriminala. Takođe, obrađeno je pitanje rokova istrage, koja će uticati na kvalitetniju istragu, zatim kontrola istrage i druga važna tehnička i suštinska pitanja važećeg Zakonika, čije će rešavanje uticati na efikasnijem  radu pravosudnog i tužilačkog sistema.</p><p>Nacrt-zakonik o krivičnom postupku Republike Kosova je u okviru prioriteta Ministarstva pravde u reformi krivičnog pravosuđa, koji će biti dovršen u skladu sa rokovima predviđenim u zakonodavnom programu Ministarstva pravde.</p>",
Paket nacrt-zakona protiv korupcije ka finalizaciji,https://md.rks-gov.net/desk/inc/media/1EC1F08C-4092-45C4-B9AB-FC98FD9A89EC.jpg ,16/06/2021 21:35,"<table align=""left"" cellpadding=""0"" cellspacing=""0"">
	<tbody>
		<tr>
			<td>
			<p>Fokus diskusija je na pitanjima koja su identifikovana kao izazovi i nedostaci postojećeg zakona sa posebnim naglaskom na spisak deklaracije imovine, gde će biti uključene nove kategorije, online deklaracije, kaznene mere i obavezu prijavljivanja porekla imovine.</p>

			<p>U ovoj radionici prisustvuju predstavnici relevantnih institucija, međunarodni partneri i predstavnici civilnog društva.</p>

			<p>Pored finalizacije Nacrt-zakona o Agenciji za sprečavanje korupcije koji će uskoro biti procesuiran Vladi, a zatim i Skupštini, ovaj nacrt-zakon biće procesuiran i na javnu konsultacije.</p>

			<p>Ministarstvo pravde ostaje posvećena unapređenju zakonodavstva protiv korupcije i intenziviranju napora da deklaracija imovine postane efikasno sredstvo za sprečavanje zloupotrebe javnog novca.</p>

			<p>Radionicu podržava Kancelarija UNDP-a na Kosovu.</p>
			</td>
		</tr>
	</tbody>
</table>","https://md.rks-gov.net/desk/inc/media/1EC1F08C-4092-45C4-B9AB-FC98FD9A89EC.jpg ,https://md.rks-gov.net/desk/inc/media/72CAD4B7-4093-4886-B248-3426F6B26C21.jpg "
"Ministarka pravde g-đa Albulena Haxhiu, danas je na sastanku primila članove svečane počasne garde  Kosovske popravne službe",https://md.rks-gov.net/desk/inc/media/6A5B3218-21FB-4EDA-9685-7D306BC43FCE.jpg ,15/06/2021 21:34,<p>Ministarka Haxhiu se obavezala da će podržati i adresirati zahteve popravnog osoblja za unapređenje njihovog tretiranja kako bi se zagarantovala verodostojnija i efikasnija popravna služba u njihovoj veoma dragocenoj misiji.</p>,"https://md.rks-gov.net/desk/inc/media/6A5B3218-21FB-4EDA-9685-7D306BC43FCE.jpg ,https://md.rks-gov.net/desk/inc/media/9B1522D9-0CBA-4147-B60F-3EC4E613231F.jpg ,https://md.rks-gov.net/desk/inc/media/05A62D74-F63C-4A15-A565-E6548B96F2DF.jpg "
"Komandant Kfora na Kosovu, general-major Franco Federici, pozdravio je zamenicu ministarke pravde dr. Nita Shala u kampu Film Citi",https://md.rks-gov.net/desk/inc/media/5EC230EC-BB53-42C7-B032-58E38AC41D4C.jpg ,14/06/2021 21:33,"<p>Nakon sastanka, general Federici i zamenica ministarke Shala posetili su bazu Camp Film Citi i ona je imala priliku da se zaustavi na radiju K4 i centar emitovanja.</p><p>Zamenica ministarke dala je intervju za Radio K4 koji je bio usredsređen na adresiranje važnosti podizanja svesti kod građana o fenomenu nasilja u porodici i ohrabrenje ljudi koji žive na Kosovu da prijave svaki incident kosovskoj policiji.</p>",
"Radna grupa za nacrt-zakona o oduzimanju nastavlja svoj rad - raspravlja se o temama, vremenu i instituciju",https://md.rks-gov.net/desk/inc/media/E0610D23-3F73-4E8D-B9F9-4704C84379F8.jpg ,14/06/2021 21:32,"<p>Uz učešće zamenika ministra g. Blerim Sallahu, i g-đe Nita Shala, radna grupa je počela da se bavi važnim pitanjima u vezi sa nacrt-zakonom o oduzimanju neopravdane imovine, u kom slučaju je zamenik ministra, g. Sallahu na početku rasprave ponovio da će ovaj nacrt-zakon - prioritet Vlade, biti razrađen i finalizovan u skladu sa Ustavom Republike Kosova, najboljim praksama i međunarodnim standardima.</p><p>Današnji sastanak zasnovan je na tretmanu delokruga nacrt-zakona, zatim predmetima oduzimanja na civilnoj osnovi, instituciji koja je za to nadležna, kao i na blagovremenoj primeni zakona, odnosno polazna tačka u delokrugu zakona.</p><p>Pod rukovodstvom ove grupe g. Isuf Jahmurataj, članovi radne grupe imali su priliku da podnesu predloge i detaljnije tretiraju sva pitanja diskusije.</p><p>Radna grupa će nastaviti radove na finalizaciji prema zadatim rokovima.</p>","https://md.rks-gov.net/desk/inc/media/E0610D23-3F73-4E8D-B9F9-4704C84379F8.jpg ,https://md.rks-gov.net/desk/inc/media/AFFBE0DF-314B-4DA5-943D-2A7C0692D24F.jpg "
Ministrja e Drejtësisë priti në takim përfaqësueset e Shoqatës për Prindër të Ndarë,https://md.rks-gov.net/desk/inc/media/98A328EE-D027-40C4-A17B-14D9D426B34D.jpg ,27/04/2021 21:31,"<p>Në takim u diskutua rreth proceseve gjyqësore në procedurat e divorcit dhe stërzgjatjes së këtyre proceseve, e cila përherë është në dëm të grave, si në aspektin ekonomik ashtu edhe në shkeljen e të drejtave civile të grave kujdestare në familje.</p><p>Në këtë takim palët u dakorduan që të bashkërendojnë hapat në adresimin e çështjeve të ngritura, për të gjetur zgjidhjet që mundësojnë tejkalimin e problemeve që në rastet më të shpeshta dëmtohen gratë dhe fëmijët.</p>",
Zëvendësministri në Ministrinë e Drejtësisë vizitoi sot Burgun e Sigurisë së Lartë,https://md.rks-gov.net/desk/inc/media/E21451D5-C8D1-461C-99A7-9B4D864E27DE.jpg ,26/04/2021 21:30,<p>Në këtë takim Zëvendësministri u njoftua nga afër me kërkesat dhe sfidat që ballafaqohet Burgu i Sigurisë së Lartë ku edhe iu ofroi mbështetje të plotë institucionale në përputhshmëri me kornizat ligjore.</p><p>Zëvendësministri Sallahu u zotua se Ministria e Drejtësisë do të adresojë secilën kërkesë të ngritur dhe do të ndërmarrë hapat e nevojshëm për avancimin dhe përmirësimin e institucioneve korrektuese.</p>,
"Zëvendësministri i Drejtësisë, z. Blerim Sallahu priti në takim përfaqësuesit nga Oda e Afarizmit në Kosovë, respektivisht kryetarin e bordit z. Skender Krasniqi  dhe bashkëpunëtorët e tij",https://md.rks-gov.net/desk/inc/media/030F6ED5-549B-47DE-A6B4-C0B129E5E6D2.jpg ,26/04/2021 21:29,"<p>Gjithashtu u shprehën optimist që kjo përbërje e qeverisë që ka shumicën<br/>
dërmuese në kuvend, do të mundësoj tejkalimin e projektligjeve të cilat do ta<br/>
mundësojnë ndërtimin e infrastrukturës ligjore më të mirë për bizneset.<br/>
Përfaqësuesit e OAK ngritën shqetësimin e mungesës së Gjykatës Komerciale e cila do<br/>
të ndihmonte që në procedurë më të shpejtë të zgjidhen lëndët ekonomike.<br/>
Më tej, sipas kryetarit Krasniqi, në mungesë të gjykatave efikase, ATK në shumicën e<br/>
rasteve merr autoritetin vendimmarrës karshi dënimeve të cilat i shqipton ajo, pa pritur<br/>
çfarëdo verdikti tjetër nga gjykatat kompetente.<br/>
Mungesa e trajtimit të shumë lëndëve nga gjykatat, dhe në anën tjetër kompetencat jo<br/>
të drejta të ATK-së, u tha se po krijojnë vështirësi në sektorin e biznesit, e cila në<br/>
shumicën e rasteve është faktor i mungesës së investimeve.<br/>
Zëvendësministri Sallahu, i njoftoi që shumë shpejtë do të procedohet për në Kuvend<br/>
Ligji për Gjykatën Komerciale, me ç’rast inkurajoi që të përfshihen në hartimin e këtyre<br/>
ligjeve, përmes pjesëmarrjes në grupin punues që do të formohet. Ndër të tjera theksoi<br/>
që ligjet duhet të përpilohen në konsultim me ekspertë të jashtëm dhe vendor që të<br/>
bëjnë ligjin të zbatueshëm nga të gjithë.</p><p>Mungesa e zbatimit të ligjeve nga MSA, sipas përfaqësueseve të OAK, po e vështirëson<br/>
tej mase eksportin dhe zhvillimin ekonomik, krahas vendeve të tjera të rajonit që kanë<br/>
arritë një rritje tejet të vlefshme të eksportit, sipas zbatimit të ligjeve të MSA-së.<br/>
Zëvendësministri u zotua që kjo Qeveri do ta mbrojë biznesin vendor dhe gjithsesi që<br/>
do të angazhohet për të ndërtuar infrastrukturë më të mirë ligjore në mënyrë që t’i hapë<br/>
rrugë dhe mundësi të zhvillimit të afarizmit, përkatësisht ngritjes ekonomike në vend.</p>",
" Diskusija na okruglom stolu u organizaciji GLPS-a: „Vladavina zakona na Kosovu: Koji su prioriteti nove vlade?”",https://md.rks-gov.net/desk/inc/media/6A051FC5-05CD-4B49-9422-B238FD4B2E55.jpg ,21/04/2021 21:28,"<p>Navodeći prioritete Ministarstva pravde, ministarka je naglasila neizbežnu potrebu za Vetting u pravosudnom sistemu, izradu zakona o neopravdano stečenom imovinom, usvajanje i sprovođenje funkcionalnog pregleda sistema vladavine prava, institucionalno jačanje akcija u vezi sa ratnim zločinima, uključujući pravilno sprovođenje Strategije protiv nasilja u porodici.</p><p>Tokom konferencije, ministarka Haxhiu naglasila je da više nema prostora za diskusije o tome koliko je potreban Vetting u pravosudnom sistemu. Takva stvar dolazi kao odgovor na nezadovoljstvo građana pravosudnim sistemom i poslužiće kao polazna tačka za obnavljanje toliko nedostajućeg poverenja građana u pravdu.</p><p>Dalje, ministarka Haxhiu je jasno stavila do znanja da će Vetting biti dug proces i s tim u vezi, oduzimanje ilegalno stečene imovine ne može čekati kraj ovog procesa. Prema rečima ministarke, među bitnim elementima vladavine zakona je i odgovornost pred zakonom za nezakonito stečenu imovinu, koja će kao takva biti oduzeta sudskom odlukom i ni na koji drugi način.</p><p>S druge strane, ratni zločini su prioritet Ministarstva i s tim u vezi, Ministarstvo će učiniti sve da poveća kapacitete Specijalnog tužilaštva povećanjem broja tužilaca, i shodno tome, osnažujući tako procesuiranje ratnih zločina . Ova akcija već je kompletirana sa amandamentiranjem Krivičnog zakonika, za krivično gonjenje počinilaca ratnih zločina u odsustvu.</p><p>Kao što je ministarka Haxhiu jasno rekla, Ministarstvo pravde će pažljivo pratiti pitanje nasilja u porodici i putem raspoloživih mehanizama obezbediće da institucionalni odgovor u tom pogledu i sa njim sprečavanje ovog dela budu snažniji nego ikad.</p><p>Ovu diskusiju su uživo pratili i predstavnici pravosudnog i tužilačkog sistema, kao i razvojni i strateški partneri.</p>","https://md.rks-gov.net/desk/inc/media/242DA3CA-5E6D-42F8-9FAF-51F73F869394.jpg ,https://md.rks-gov.net/desk/inc/media/6A051FC5-05CD-4B49-9422-B238FD4B2E55.jpg ,https://md.rks-gov.net/desk/inc/media/93EDF9CF-8CC9-4E80-9C12-D99830570575.jpg "
Ministarka pravde i predsednik Advokatske komore sastali su se i razgovarali o zajedničkim pitanjima,https://md.rks-gov.net/desk/inc/media/F5BE3BF6-F88E-45AC-A674-586D1B87560A.jpg ,21/04/2021 21:27,"<p>Na ovom sastanku razgovarano je o pitanjima od zajedničkog interesa, ističući i probleme koji postoje u unapređenju i saradnji sa drugim pravosudnim institucijama, poput onog sa Sudskim savetom Kosova i Tužilačkim savetom.</p><p>Razgovarano je o tarifama advokata angažovanim po službenoj dužnosti, o mogućnosti produženja vremena poseta advokata u korektivnim centrima.</p><p>Ne zanemarujući, posebna pažnja posvećena je i izmeni i dopuni Zakona o advokaturi i drugim pitanjima vezanim za bolju saradnju sa slobodnim profesijama, izvršiteljima i notarima.</p><p>Predstavnici Advokatske komore takođe su izrazili spremnost da doprinesu sa svojim komentarima na nacrt zakonika o krivičnom postupku.</p><p>Ministarka pravde, između ostalog, adresirala je pitanja saradnje, pitanje bolje zaštite prava stranaka od strane advokata angažovanih po službenoj dužnosti; izmene i dopune zakona o besplatnoj pravnoj pomoći, takođe je pomenuta i besplatna pomoć žrtvama porodičnog nasilja, ženama i rodnom nasilju.</p><p>U okviru ovog sastanka, strane su izrazile spremnost za veću saradnju, smatrajući takođe važnim tretman integriteta advokata.</p>",
"Ministarka pravde primila je na sastanku predstavnike SAEK III- ""Podrška naporima za borbu protiv korupcije na Kosovu"" -UNDP",https://md.rks-gov.net/desk/inc/media/11774290-66A0-4C83-8E6C-61C8C7FABB8A.jpg ,21/04/2021 21:26,"<p>Na ovom sastanku, ministarka Haxhiu je izbliza informisala sa antikorupcijskim zakonima, zakona o prijavljanju imovine i nacrt zakona o sprečavanju korupcije.</p><p>Predstavnici UNDP-a izrazili su interesovanje da čuju o prioritetima počevši od procesa Vetting-a, zakona o oduzimanju imovine, mehanizama protiv nasilja u porodici itd</p><p>Zajednički interes je pokazano da su pitanja koja se odnose na vladavinu prava, dajući tako neophodan značaj izradi koncept dokumenta.</p><p>Podrška inicijativama za jačanje i funkcionisanje zakona pružena je od predstavnika UNDP-a, dok je ministarka Haxhiu izrazila spremnost za saradnja na izazovima koji ih čekaju.</p>",
Ministarka pravde primila je na sastanku direktora Kosovskog centra za rehabilitaciju preživelih od torture,https://md.rks-gov.net/desk/inc/media/9EDD9864-19C7-4A06-8C5A-41AC3B2BCF19.jpg ,20/04/2021 21:25,"<p>Za funkcionalizaciju i većeg napretka korektivnih institucija, razgovarano je danas o uspostavljanju posebne ustanove za smeštaj i lečenje pritvorenika sa mentalnim problemima; za reformu rada Panela za uslovni otpust, kao i o uključenosti KCRPT-a proces izmene i dopune Zakonika o krivičnom postupku.</p><p>Pitanje rasprave bio je i aspekt tranzicione pravde, obraćajući se više na osnivanje Instituta za ratne zločine na Kosovu; Uloga Departmana za tranzicionu pravdu, kao i o aspektu zapošljavanja žrtava seksualnog nasilja.</p><p>Strane su obećale da će nastaviti napore i međusobne saradnje na unapređenju postojećih kapaciteta i u Korektivnim institucijama.</p>",
" Ministarka pravde primila je na sastanku šefa misije OEBS-a",https://md.rks-gov.net/desk/inc/media/631DA2B4-5350-405F-983E-A656B7788BBA.jpg ,15/04/2021 21:24,"<p>Ministarka Haxhiu obavestila je ambasadora Davenport o prioritetima i angažovanju Ministarstva pravde, polazeći od posvećenosti za borbu protiv organizovanog kriminala i korupcije, koje je započelo izgradnju pravne infrastrukture za njegovo jačanje. Takođe ga je informisala i o koncept dokumentu izglasanom u Vladi, što je samo prvi korak ka izradi novog zakona o oduzimanju nezakonite i neopravdane imovine, istovremeno ih informišući o njegovom sadržaju.</p><p>Nasilje u porodici, kao briga građana i institucija Republike Kosova, počelo je da se tretira kao poseban prioritet, izražavajući posvećenost za osnivanje sekretarijata kao mehanizma podrške za Kancelariju nacionalnog koordinatora za zaštitu od nasilja u porodici.</p><p>Između ostalog, delegacija OEBS-a je dalje obaveštena o Zakoniku o krivičnom postupku i Funkcionalnom pregledu.</p><p>Posebna pažnja posvećena je i temi adresiranja ratnih zločina.</p><p>Ministarka je takođe izrazila spremnost da pravosudni sistem treba da se bavi problemima i pitanjima nevećinskih zajednica, posebno Roma, Aškalija i Egipćana. Izrazila je interes da institucije budu što bliže građanima Republike, i neizbežno uključujući i druge zajednice.</p><p>Ambasador Davenport izrazio je spremnost da ih odvojeno podrži u postavljenim prioritetima, a takođe i uopšte u izazovima koji čekaju Vladu Republike Kosova, odnosno Ministarstvu pravde, izrazivši uverenje da će zajedno postići postavljene ciljeve radi ostvarivanja većeg napretka u razvoju države, institucija republike, odnosno korist svih njenih građana, bez razlike.</p>",
" Ministarka pravde obećava institucionalnu posvećenost i jačanje mehanizama protiv nasilja u porodici i rodno zasnovanog nasilja",https://md.rks-gov.net/desk/inc/media/1B3C4436-2395-4965-98F1-BF9E742D6CBD.jpg ,14/04/2021 21:23,"<table align=""left"" cellpadding=""0"" cellspacing=""0"">
	<tbody>
		<tr>
			<td>
			<p>Ministarka Haxhiu ih je obavestila da Vlada Republike Kosova već je odredila kao prioritet adresiranje nasilja u porodici i rodno zasnovanog nasilja i da će biti posvećena da i pravosudne institucije sa pravom ozbiljnošću tretiraju pitanja koja se tiču nasilja u porodici i rodno zasnovanog nasilja.</p>

			<p> </p>

			<p>Da bi ojačali mehanizme i postigli veći rezultati u tom smeru, saradnja sa eksponentima koji se angažiraju u takvim kauzama neophodna je kako bi se doprinelo postizanju ciljeva koji štite i osiguravaju položaj žena u pravcu ravnopravnosti u društvu.</p>

			<p> </p>

			<p>Kao takva, danas su se obe strane složile da pokrenu izmenu i dopunu Zakona o zaštiti od nasilja u porodici, koji bi trebalo da bude usklađen sa zahtevom Istanbulske konvencije, koja se već primenjuje na Kosovu podrazumevajući sve oblike rodno zasnovanog nasilja.</p>

			<p> </p>

			<p>Takođe, sa ovog sastanka bilo je saglasnosti i za pokretanje izrade Nacionalne strategije i akcionog plana protiv nasilja u porodici 2021-2025, koji će u skladu sa promenama zakona biti sveobuhvatan da se pozabavi drugim oblicima rodno zasnovanog nasilja.</p>

			<p> </p>

			<p>Takođe je izražena spremnost za osnivanje sekretarijata kao mehanizma podrške Kancelariji nacionalnog koordinatora za zaštitu od nasilja u porodici.</p>

			<p>Koordinirane korace u težnji ka slobodnijem, razvijenijem i ravnopravnijem društvu, institucije Republike Kosova, odnosno Ministarstvo pravde uvek će sa pažnjom tretirati takve doprinose civilnog društva koji su uvek dobrodošli.</p>

			<p> </p>

			<p>Za veću posvećenost u ovom pravcu, strane su se složile da ostanu u komunikaciji tokom budućeg perioda .</p>
			</td>
		</tr>
	</tbody>
</table>",
Ministarstvo pravde i Akademija pravde sastali su se kako bi produbili saradnju između dve institucije,https://md.rks-gov.net/desk/inc/media/68AD1F2E-B1AE-48DE-BB14-D84EBCD3079C.jpg ,13/04/2021 21:22,"<p>Zamenica ministarke gđa. Shala opširnije ih informisao o vladinim prioritetima; borba protiv korupcije, organizovanog kriminala, pitanje efikasnosti pravosudnih institucija sa naglaskom i na Akademiji pravde - kao instituciji koja pruža obuku i pravno obrazovanje za sudije i tužioce.</p><p>Između ostalog, razgovarano je o pitanju efikasne saradnje između pravosudnih institucija, kao i o drugim temama vezanim za koordinaciju i saradnju sa Tužilačkim i Sudskim savetom pravde.</p><p>S druge strane, direktor Akademije pravde Republike Kosova g. Enver Fejzullahu, izražavajući spremnost za saradnju, naglasio je neke od glavnih problema sa kojima se suočava Akademija pravde i koji treba adresirati u saradnji sa Ministarstvom pravde.</p><p>Među glavnim istaknutim problemima bila je potreba za promenom zakona o Akademiji pravde i poboljšanjem pravne infrastrukture u pogledu delokruga Akademije.</p><p>Problemi u vezi sa početnom obukom sudija i tužilaca ocenjeni su kao važna pitanja kao i poteškoće i prioriteti u vezi sa angažovanjem i saradnjom drugih međunarodnih mehanizama sa sestrinskim akademijama.</p><p>Na sastanku se razgovaralo i o drugim zajedničkim pitanjima koja proizilaze iz funkcionalnog pregleda pravnog sektora.</p><p>Stranke su se zalagale na veću posvećenost povećanju kvaliteta i efikasnosti obe institucije.</p>",
Ministarka Haxhiu primila je danas na sastanku predsednika Kosovske komore privatnih izvršitelja Arbena Gashija,https://md.rks-gov.net/desk/inc/media/2EE25AA9-1CD5-482B-B1C5-1EFD848E1F75.jpg ,12/04/2021 21:21,"<p>Sa posebnim naglaskom, tokom ovog sastanka razgovaralo se o neophodnim zakonskim promenama, kao i o mogućnosti da se izvrši odgovarajuća finansijska analiza u vezi sa Izvršiteljskim poslovima. Konkretno, razgovarano je o potrebi izmene zakona o izvršnom postupku, kao i o potrebi razmatranja tarifa izvršitelja, za koje je ministarka rekla da se smatraju najskupljim u regionu i da ih treba jeftiniti.</p><p>Ministarka Haxhiu je naglasila da ostaje posvećena pružanju neophodne podrške u jačanju nadzora nad slobodnim profesijama uopšte, osnažujući i ulogu Ministarstva i relevantnog Departmana u tom pravcu, kao i posvećenosti i pružanju kvalitetnih i transparentnih usluga građanima zemlje.</p>",
