Title,FeaturedImage,PublishedDate,Content,GalleryImages
"Minister Hoxha: Now, more than ever, we need judges with integrity",https://md.rks-gov.net/desk/inc/media/073CB369-D751-4106-A38D-25DDC264A4D1.jpg ,15/03/2017 19:12,"<p style=""text-align: justify;""><br/>
 With the aim of recognizing the achievements, challenges, and current situation of the Basic Court, deepening mutual cooperation, and increasing the trust in the justice system, the Minister of Justice, Dhurata Hoxha visited the Basic Court of Pristina and was hosted by the President of this court, Ms. Afërdita Bytyçi and her subordinates.</p><p style=""text-align: justify;"">&#34;Through these visits we have identified the basic courts’ achievements and challenges, their working conditions, working environment, and issues related to the increase of performance, transparency, and public trust in the justice system. It is my pleasure to say that the judges’ commitment and dedication for effective rule of law in basic courts is to be praised in every aspect&#34;, said Minister Hoxha.</p><p style=""text-align: justify;"">Minister Hoxha vowed to be committed and persistent in promoting achievements and be a tireless advocate in improving the situation in basic courts, stressing that strengthening the rule of law is an ongoing priority.</p><p style=""text-align: justify;"">“Now, more than ever, we need judges with integrity to punish crime courageously and with legal responsibility, judges who will boldly face all forms of corruption, no matter where it appears” said Minister Hoxha during her visit at the Basic Court of Prishtina.</p><p style=""text-align: justify;"">President of the Basic Court of Prishtina, Afërdita Bytyçi, highly appreciated the visit of Minister Hoxha and stressed that this cooperation will further deepen in the future.</p><p style=""text-align: justify;"">“Despite all the challenges, the Basic Court of Prishtina has reached notable achievements, and is responsibly fulfilling its legal mission, the mission of rule of law and transparency, thus contributing to building public trust in the justice system”, said President Bytyçi.</p><p style=""text-align: justify;"">During this meeting it has been noted that the European integration process is closely related to strengthening the rule of law. Such success is assured only by applying the law and ensuring the cooperation of all instances of the justice system based, inter alia, on the principles of transparency and accountability.</p>","https://md.rks-gov.net/desk/inc/media/073CB369-D751-4106-A38D-25DDC264A4D1.jpg ,https://md.rks-gov.net/desk/inc/media/ED83E0E7-71E4-4AC5-8063-EBD38FF9FD6A.jpg ,https://md.rks-gov.net/desk/inc/media/43831B18-882D-4333-A963-E0B9CD3B1018.jpg "
Government approved Minister Hoxha’s request on crime victim compensation fund,https://md.rks-gov.net/desk/inc/media/2D5458E9-8B85-415F-8B2B-743C155D5D65.jpg ,14/03/2017 19:11,"<p style=""text-align: justify;"">Following the adoption of the Law on Crime Victim Compensation, said the Minister, funds are needed in order to begin the process of crime victim compensation.</p><p style=""text-align: justify;"">&#34;This process would allow the financial compensation for crime victims, namely victims of certain categories of criminal offenses,&#34; said Minister Hoxha.</p><p style=""text-align: justify;"">The Government of the Republic of Kosovo adopted the concept paper on Land for Construction and the Draft-Decision of Minister Dhurata Hoxha for crime victim compensation fund, in the amount of 100,000 Euro.</p>","https://md.rks-gov.net/desk/inc/media/2D5458E9-8B85-415F-8B2B-743C155D5D65.jpg ,https://md.rks-gov.net/desk/inc/media/B5FA31F7-6B0D-46A2-95A6-28DFE93DB5BB.jpg "
Minister Hoxha: Trust in the justice system means trust in our country,https://md.rks-gov.net/desk/inc/media/36385804-226B-4EFF-B129-61A3074866FA.jpg ,13/03/2017 19:10,"<p style=""text-align:justify"">Minister Hoxha has congratulated the candidates, emphasizing the importance of their decisions which will be the voice of justice in our country, the backbone of human rights and fundamental freedoms, and the future of this country.</p><p style=""text-align:justify""><br/>
&#34;Before you start your professional career, you should be guided by the principle that every action and decision of yours is of significant importance and has power. It bears the power of the rule of law and the uncontested legal right as the backbone of a society and the state. You, dear candidates, are the ones who will defend this pillar, and by defending the rule of law, you will defend the citizen, the universal values and principles, and you will defend your country&#34;, said Minister Hoxha.</p><p style=""text-align:justify"">Your work, added Minister Hoxha, will require you to fight any injustice and provide assurance and trust to our citizens and our country that justice is not optional, it is not selective, but is uncompromising against injustice and law violation&#34;. This is not easy, it has its challenges but it can be achieved if you are guided by the principle that no one and nothing is above the law&#34;, said Minister Hoxha.</p><p style=""text-align:justify"">At the end of her speech, Minister Hoxha said that continuous reforms in the justice system are taking place with the sole purpose of strengthening the rule of law as the only way towards strengthening our country and our society. At the same time, Minister Hoxha thanked representatives of local and international institutions who are assisting in reforming the justice system. Minister Hoxha promised the candidates who have passed the Bar Exam full support in exercising their professions and added that together they will increase the citizens’ trust in the justice system.</p>","https://md.rks-gov.net/desk/inc/media/5C4C3FDA-3007-4A05-ADD5-AEB3FD2CB67E.jpg ,https://md.rks-gov.net/desk/inc/media/00E0E0B5-AAAF-43C3-9AEA-5DD2E4568851.jpg ,https://md.rks-gov.net/desk/inc/media/36385804-226B-4EFF-B129-61A3074866FA.jpg "
Public clarification,https://md.rks-gov.net/desk/inc/media/3187020C-2BB6-4FD3-A9F4-1EB5B099F6CF.png ,10/03/2017 19:09,"<p style=""text-align: justify;"">The Minister of Justice has not yet received any report on the case findings by the Inspectorate of Kosovo Correctional Service, therefore, any conclusion on this issue is not true.</p><p style=""text-align: justify;"">Upon receiving the Report of the Inspectorate, the Ministry of Justice will take action in accordance with the findings thereof.</p>","https://md.rks-gov.net/desk/inc/media/3187020C-2BB6-4FD3-A9F4-1EB5B099F6CF.png ,https://md.rks-gov.net/desk/inc/media/3187020C-2BB6-4FD3-A9F4-1EB5B099F6CF.png "
Minister Hoxha: Approved draft laws advance citizens' access to justice and meet the requirements of the European reform agenda,https://md.rks-gov.net/desk/inc/media/FDC3CECB-7BE4-41EF-88BE-908B7A6FE312.jpg ,10/03/2017 19:08,"<p style=""text-align:justify"">The Minister of Justice, Dhurata Hoxha, presented the Draft Law on amending and supplementing the Law on Inheritance, the Draft Law on amending and supplementing the Law on Out Contentious Procedure, The Draft Law on Notary, and the Draft Law on Preventing Conflict of Interest in Exercising Public Function.</p><p style=""text-align:justify"">In the presentation regarding the Draft Law on amending and supplementing the Law on Inheritance, Minister Hoxha said that these amendments strengthen women’s property and inheritance rights.</p><p style=""text-align:justify"">“The Draft Law will eliminate the obstacles faced during the implementation of the existing law and harmonize certain provisions of this law with the Law on Out Contentious Procedure and the Law on Notary”, said Minister Hoxha, noting that the said Draft Law will strengthen women’s property and inheritance rights.</p><p style=""text-align:justify""><br/>
Inheritance-related cases will be handled and resolved within a shorter period of time, said the Minister, because the provisions that refer to deadlines have been reviewed under this Draft Law, thus affecting the efficiency and effectiveness of the competent authorities in handling and resolving these inheritance cases.</p><p style=""text-align:justify"">With regard to the Draft Law on amending and supplementing the Law on Out Contentious Procedure, the Minister of Justice, Dhurata Hoxha, stated it was drafted and finalized by the Ministry of Justice. In addition to eliminating the obstacles encountered in the implementation of the applicable law, this review aims at harmonizing certain provisions of this law with other laws of this area, especially the Law on Inheritance and the Law on Notary.</p><p style=""text-align:justify"">“In order to ensure the elimination of the possibility of misusing the renounce to the inheritance, the Draft Law, inter alia, defines that the Notary, prior to the statement of renunciation, hold a conversation with the heir to ensure that she is not put under pressure to renounce to the inheritance against her will”, said Minister Hoxha.</p><p style=""text-align:justify"">During the presentation of the draft laws in front of the Assembly of the Republic of Kosovo, Minister of Justice, Dhurata Hoxha, presented the Draft Law on Notary which, according to the Minister, has been drafted in order to further advance the notary system.</p><p style=""text-align:justify""><br/>
Minister Hoxha stressed that the drafting and finalization of this Draft Law has been done in consultations with local stakeholders and international partners, especially the Notary Chamber, the USAID representatives, the European Union project for free legal professions and other institutions.</p><p style=""text-align:justify""><br/>
The Draft Law on Preventing Conflict of Interest is focused on preventing and combating this phenomenon, said Minister Hoxha during the presentation of this Draft Law on its first reading.</p><p style=""text-align:justify"">Minister Hoxha pointed out that the drafting and finalization of the draft law is the result of the constant work and commitment of the Ministry of Justice in advancing legal infrastructure with particular emphasis on legislation in the field of combating and preventing corruption. In addition, the adoption of this draft law is part of the European reform agenda, ERA.</p><p style=""text-align:justify"">“Through our commitment, we are providing to the respective institutions the adequate legislation so that their work be more efficient and effective in terms of preventing and combating negative phenomena in addition to corruption, and the conflict of interest”, said Minister Hoxha.</p><p style=""text-align:justify""><br/>
Speaking about the importance of this Draft Law, Minister Hoxha said that efforts are being made to pay special attention to the preventive aspect, namely the prevention of conflict of interest. The Minister added that such a law will affect the further advancement in preventing and combating such phenomena in our country.</p>","https://md.rks-gov.net/desk/inc/media/470FD109-A34F-46F0-B0E5-EDADA6D6D48A.jpg ,https://md.rks-gov.net/desk/inc/media/FDC3CECB-7BE4-41EF-88BE-908B7A6FE312.jpg "
Minister Hoxha: Draft Juvenile Justice Code extends the guaranteeing principles on children’s rights,https://md.rks-gov.net/desk/inc/media/470FD109-A34F-46F0-B0E5-EDADA6D6D48A.jpg ,09/03/2017 19:07,"<p style=""text-align: justify;"">Some of the most important issues of the Draft Juvenile Justice Code include: increasing the number of principles guaranteeing and protecting children&#39;s rights and a separate chapter which defines the assistance and protection measures for children under the age of 14 who under the criminal liability are considered offenders, said Minister Hoxha in the presentation dedicated to this draft law.</p><p style=""text-align: justify;"">The Draft has been finalized in coordination and cooperation with relevant national and international stakeholders, particularly with the support of UNICEF, the European Union Office in Kosovo and it is in full compliance with the provisions of EU legislation. Also, the financial assessment has been completed.</p>",
Minister Hoxha took part in the Global Counterterrorism Forum in Switzerland,https://md.rks-gov.net/desk/inc/media/9E72E2E2-43C0-4AFB-9275-AEB5D16356F0.jpg ,09/03/2017 19:06,"<p style=""text-align: justify;"">Minister Hoxha discussed in the Forum panel about the danger of global terrorism and highlighted the commitment in strengthening the rule of law and fighting organized crime, noting in particular the work on the Criminal Code, Criminal Procedure Code and the implementation of sentences for extremism-related offences.</p><p style=""text-align: justify;"">“We are reviewing the legislation with the aim of strengthening the rule of law. This review prioritizes laws that give effect in fighting corruption and organized crime. Our country has given a special contribution in the fight against terrorism by joining the global alliance against terrorism” said Minister Hoxha.</p><p style=""text-align: justify;"">Minister Hoxha received support for her firm commitment in upholding the rule of law by ensuring transparency, access, and accountability in the justice system, by always respecting human rights.</p><p style=""text-align: justify;""><br/>
A substantive discussion was held in the plenary session on issues focused in the action plan and strategic communications. Discussants agreed to take responsibility on key areas and have a collaborative approach.<br/>
 <br/>
The forum discussed the strategic communications, social media, and online extremism, reached conclusions, and agreed on the next steps by using the best practices adopted by the Global Counterterrorism Forum.</p>","https://md.rks-gov.net/desk/inc/media/74143D02-9A52-40FE-A312-999C2BE29FD2.jpg ,https://md.rks-gov.net/desk/inc/media/7E983222-886F-4862-983A-B8E4B4D1E4DD.jpg ,https://md.rks-gov.net/desk/inc/media/F25A644F-DFED-4F78-A8DE-602D60E69896.jpg ,https://md.rks-gov.net/desk/inc/media/9E72E2E2-43C0-4AFB-9275-AEB5D16356F0.jpg "
Minister Hoxha gets support from Bundestag Law Committee member,https://md.rks-gov.net/desk/inc/media/D422C65C-B76B-432F-9134-51BDFB6CACE8.jpg ,08/03/2017 19:05,"<p style=""text-align: justify;"">Minister Hoxha stressed that the continuous commitment of the Ministry of Justice is focused on the functional review of the rule of law sector and strengthening thereof.</p><p style=""text-align: justify;""><br/>
&#34;Our permanent commitment is focused on strengthening the rule of law sector, therefore, the support of the Bundestag Committee on Legal Affairs is of special importance for our justice sector. “Your support in strengthening the rule of law in Kosovo is most welcome&#34;, said Minister Dhurata Hoxha, highly appreciating also the support in establishing the Civil Code based on the German model.</p><p style=""text-align: justify;""><br/>
The Bundestag member, Dr Karl-Heinz Brunner, said that Germany will increase its support in the future since one of the main components in Kosovo’s integration process is the rule of law.</p><p style=""text-align: justify;""><br/>
We have provided support and will continue to support Kosovo’s European integration path, noted Dr Brunner, emphasizing that implementing the approved laws based on European standards as well as strengthening the rule of law are essential in this process.</p>","https://md.rks-gov.net/desk/inc/media/D422C65C-B76B-432F-9134-51BDFB6CACE8.jpg ,https://md.rks-gov.net/desk/inc/media/3014A9AC-E8E6-44AC-872B-88685D5FB241.jpg "
Deputy Minister Çelaj: activities in reducing domestic violence cases intensified,https://md.rks-gov.net/desk/inc/media/C9049A19-1F37-4D6A-8732-EB0DD974D623.jpg ,06/03/2017 19:04,"<p style=""text-align: justify;"">The purpose of this meeting was coordinating and prioritizing the activities following the adoption of the Strategy Against Domestic Violence, as well as compiling an agenda of activities of all stakeholders, as the delay in the adoption of the National Strategy of the Republic of Kosovo Against Domestic Violence and the Action Plan has caused delays in the implementation of planned activities.</p><p style=""text-align: justify;""><br/>
During his speech, Deputy Minister Çelaj said that the Strategy has been adopted and that we will coordinate our activities in order to work together in reducing the number domestic violence cases, raising awareness for the victims to report domestic violence, and increasing the professionalism of institutions in responding to the victims’ requests</p>","https://md.rks-gov.net/desk/inc/media/C9049A19-1F37-4D6A-8732-EB0DD974D623.jpg ,https://md.rks-gov.net/desk/inc/media/3A551641-61AF-44A0-BC73-A9DF35CD358C.jpg "
Minister Hoxha to pay official visit to the Ministry of Justice in Germany,https://md.rks-gov.net/desk/inc/media/6EE089E1-B39A-411E-AABF-32F07CEA8EAA.jpg ,06/03/2017 19:03,"<p style=""text-align: justify;"">Minister Hoxha will be hosted by the Federal Minister of Justice, Heiko Maas, and on this occasion the issues of international legal cooperation, cooperation in the field of legislation, judicial support for strengthening the rule of law, and the implementation of Kosovo’s European integration agenda will be discussed.</p><p style=""text-align: justify;"">During her visit, Minister Dhurata Hoxha is also expected to meet other dignitaries, members of the Bundestag, members of the Federal Government, and legal experts.</p>","https://md.rks-gov.net/desk/inc/media/6EE089E1-B39A-411E-AABF-32F07CEA8EAA.jpg ,https://md.rks-gov.net/desk/inc/media/6EE089E1-B39A-411E-AABF-32F07CEA8EAA.jpg "
"Minister Hoxha: I am committed to making the judiciary more transparent, accountable, and accessible to citizens",https://md.rks-gov.net/desk/inc/media/F672F11E-39E5-4030-984A-229687B57C30.jpg ,03/03/2017 19:02,"<p style=""text-align: justify;"">&#34;We are constantly working to make the judicial and prosecutorial system more transparent, accountable, and accessible to all citizens. We are making the preparations to begin with the process of Functional Review of the rule of law sector, which will result in a comprehensive strategy for the entire rule of law sector,&#34; said Minister Hoxha.</p><p style=""text-align: justify;"">We are planning to amend and supplement the justice law package, emphasized the Minister, to amend and supplement the criminal law and anti-corruption, namely the corruption-related cases that deal with the suspension of senior public officials.</p><p style=""text-align: justify;"">The Ministry of Justice is coordinating the policy and law making actions with the developments in the judicial and prosecutorial system of Kosovo.</p><p style=""text-align: justify;"">&#34;Some of the major current issues include: the completion of decentralization of services from KJC into Courts, the implementation of the project funded by the Norwegian Government on case management, the reduction of unresolved and unexecuted cases, the advancement of statistical system according to the EU standards, the strengthening of free legal professions and the improvement of public relations in order to increase transparency and public trust in the justice system,&#34; said Minister Hoxha.</p><p style=""text-align: justify;"">The functioning of the judicial and prosecutorial system in accordance with democratic and professional standards, noted the Minister, is vital for strengthening the rule of law and will bring immediate benefits to the public. Moreover, it is crucial for international cooperation, economic development, and attracting foreign investments too.</p>","https://md.rks-gov.net/desk/inc/media/B486676B-CED0-4DD4-B921-15BAF559B27A.jpg ,https://md.rks-gov.net/desk/inc/media/8D17939D-6D6A-4468-AF40-CA3BEC6A7A8B.jpg "
Minister Hoxha: We are all responsible for building public trust in the justice system,https://md.rks-gov.net/desk/inc/media/DB1F7C61-403E-41C3-B2D4-935E2D328ABE.jpg ,01/03/2017 19:01,"<p style=""text-align:justify"">&#34;Inter-institutional cooperation in the justice sector contributes to the mutual recognition of current challenges and the process of resolving them,&#34; said Minister Hoxha and added that our versatile commitment for strengthening the rule of law should be a mission on a daily basis in every institutional level of the justice sector.</p><p style=""text-align:justify""><br/>
Minister Hoxha discussed about the justice system, the functional review process of the rule of law sector, and the importance of the process that the country is going through, stressing that everyone should take an active role in the functional review in the near future. Experiences of every person involved in law enforcement are welcome, said the Minister, pointing out the shortcomings of the system, as well as contributing to the avoidance of unnecessary procedures, promoting debate and ongoing support for legislative initiatives.</p><p style=""text-align:justify"">&#34;We are all responsible for building public trust in justice,&#34; said Minister Hoxha, and added that this component must be proved every day. The president of the Basic Court, Ymer Hoxha, said that the visit deepens the inter-institutional communication, the cooperation within the justice sector, and the recognition of the achievements and challenges of the Basic Court in Prizren.</p><p style=""text-align:justify""><br/>
&#34;The court has significantly reduced the number of both civil and criminal cases. We have reached the standard provided in article 6 of the International Convention for the Protection of Human Rights and Fundamental Freedoms for an effective, fair, and impartial trial completed within a reasonable time,&#34; said Ymer Hoxha, President of Basic Court in Prizren. A key element in the functioning of the justice sector is the cooperation with the media and the citizens by increasing the transparency, accountability, satisfaction, and trust in the institutions of justice.</p>","https://md.rks-gov.net/desk/inc/media/DB1F7C61-403E-41C3-B2D4-935E2D328ABE.jpg ,https://md.rks-gov.net/desk/inc/media/72893FCA-4883-4FBD-8D22-8A087BD7DD91.jpg ,https://md.rks-gov.net/desk/inc/media/786348A1-5448-459A-912F-50D12D60C5FD.jpg "
Minister Hoxha: Our path has only one direction – rule of law and order,https://md.rks-gov.net/desk/inc/media/37A0EC74-AFFD-49AD-90F5-B7C2B49C6F6C.jpg ,28/02/2017 19:00,"<p>“Combating violent extremism and strengthening the rule of law is our way forward. Our path in strengthening the rule of law and country’s economic development is the path to the future of new generations,” said Minister Hoxha.</p><p>One of the first steps in combating this phenomenon is to recognize and accept it as a problem in our society, said Minister Hoxha, and noted the presence of this problem in the most sensitive institutions: Correctional Centers.</p><p>“In order to combat this phenomenon, the Correctional Service has taken monitoring measures against radicalized inmates, and has also concluded a cooperation agreement with the Islamic Community”, said Minister Hoxha, mentioning the assistance of international partners, too.</p><p>The Minister said the a team of experts from ICITAP is working on the analysis of the situation as regards to radicalization in prisons in which case recommendations and a strategy on this issue is expected to be received.</p><p>“The fight against violent extremism is ongoing, it is a fight for values, mutual respect, and peace. It is a fight to help anyone who is a victim of violent extremism or compromised by such a phenomenon”, emphasised Minister Hoxha, and added that this fight will be won only with the help and contribution of all of us, especially of the civil society.</p><p>“Our path has only one direction and that is the rule of law, which requires the work and commitment of everyone, something I strongly believe we will demonstrate”, said the Minister of Justice, Dhurata Hoxha.</p>","https://md.rks-gov.net/desk/inc/media/37A0EC74-AFFD-49AD-90F5-B7C2B49C6F6C.jpg ,https://md.rks-gov.net/desk/inc/media/283D6614-96A7-469E-95E7-939A3DEDD127.jpg ,https://md.rks-gov.net/desk/inc/media/C4E24AEB-1944-47AD-8E68-FB6F83CD99E5.jpg "
Minister Hoxha: Intensive work in implementing the SAA and ERA requirements ,https://md.rks-gov.net/desk/inc/media/6806D2F4-A680-4B85-B626-60CF819570C0.jpg ,23/02/2017 18:59,"<p style=""text-align: justify;"">“Our priorities in the field of legislation are reflected in the Work Plan and the Government Legislative Programme for 2017. Moreover, the Ministry is working in fulfilling the requirements arising from the European Reform Agenda, called ERA,” said Minister Hoxha.</p><p style=""text-align: justify;"">The Ministry of Justice is working on the final organizational aspects to start with the Functional Review of the Rule of Law sector. This process is being developed in close cooperation with the international community.</p><p style=""text-align: justify;"">The Minister added that one of the first activities to take place in 2017 shall be the review of criminal law and anti-corruption law.</p><p style=""text-align: justify;"">“Besides our efforts in amending and supplementing the Criminal Code and the Criminal Procedure Code, as well as the anti-corruption laws, we have established a Working Group for drafting a concept paper on reviewing and approving of legislation which makes it mandatory to suspend and/or dismiss public officials charged and convicted of corruption,” said Minister Hoxha. She pointed out that two German experts have been engaged to provide expertise in developing this concept paper with all the necessary guidelines for this complex field.</p><p style=""text-align: justify;"">With regard to the laws, the Minister noted that the draft-law on “Prevention of Conflict of Interest in Discharge of Public Functions”, has been drafted, and after being approved by the Government, it has been sent to the Assembly. The draft law has been compiled in full compliance with EU legislation and in cooperation with representatives of the Anti-Corruption Agency, the experts of the Council of Europe and the EU Office in Kosovo.</p><p style=""text-align: justify;"">Regarding the “Draft Law on State Prosecutor’s Office”, namely the revision of the provisions that refer to the issue of appointment of prosecutors in the Special Prosecutor’s Office, the Ministry, in cooperation with the State Prosecutor and the Prosecutorial Council, will address it within the first 6 months of 2017.</p><p style=""text-align: justify;"">“We have established a working group for drafting a concept paper and then the draft law on amending and supplementing the Law on State Prosecutor’s Office, which will reflect the modifications required to increase the number of prosecutors in the Special Prosecutor’s Office in order to strengthen the Special Prosecutor&#39;s Office in its investigation and prosecution of cases of corruption and high-level crimes,” said the Minister.</p><p style=""text-align: justify;"">In addition, the Minister stated, “we have established a Working Group and Thematic Groups for drafting the Civil Code of Kosovo. In this regard, we enjoy the EU support through a project that will last from February 2017 until February 2020.</p><p style=""text-align: justify;"">“The Ministry of Justice is finalizing the evaluation of all projects and programs of international donors in the justice sector in order to increase the effects of these numerous projects that are being implemented in the justice sector,” said Minister Hoxha. The projects and programs are being assessed under the OECD standards – an assessment that is implemented for the first time by the Kosovo institutions.</p><p style=""text-align: justify;"">Minister Hoxha expressed the commitment of the Ministry of Justice in fulfilling its mission in creating policies and adequate legislation for the justice system in accordance with the EU best practices.</p>","https://md.rks-gov.net/desk/inc/media/6806D2F4-A680-4B85-B626-60CF819570C0.jpg ,https://md.rks-gov.net/desk/inc/media/D6AC7C38-42D1-48F6-AF6A-584EC44C1AC6.jpg "
"Ministrja Hoxha takoi komisionarin Muiznieks, diskutim për të arriturat dhe sfidat në drejtësi",https://md.rks-gov.net/desk/inc/media/F8580658-BB4B-4B8B-91BF-987B6E8C47FC.jpg ,08/02/2017 18:58,"<p style=""text-align:justify"">Lidhur me kornizën ligjore, Ministrja Hoxha vuri në dukje se Kodi i Procedurës Penale, ka ashpërsuar dënimet, sidomos në rastet kur kemi të bëjmë me të ashtuquajturat “viktima të ndjeshme”. Ndërsa për çështjen e personave të pagjetur, ministrja shprehu falënderim ndaj institucioneve ndërkombëtare, duke ritheksuar rëndësinë e kësaj çështjeje.</p>","https://md.rks-gov.net/desk/inc/media/F8580658-BB4B-4B8B-91BF-987B6E8C47FC.jpg ,https://md.rks-gov.net/desk/inc/media/2486C90E-B3A4-44CE-92D0-F538D6FF7479.jpg "
"En-Ministrja Hoxha: Rishikimi i legjislacionit, në funksion të fuqizimit të sundimit të ligjit dhe rritjes së transparencës e llogaridhënies",https://md.rks-gov.net/desk/inc/media/6BB89856-BDA1-4344-AE81-29BBA8D2A234.jpg ,28/01/2017 18:57,"<p>Në këtë konferencë, morën pjesë presidenti Hashim Thaçi, kryeprokurori Aleksandër Lumezi, ambasadorë dhe përfaqësues të mekanizmave ndërkombëtar të pranishëm në Kosovë. Në fjalën e rastit, ministrja Hoxha ofroi përkrahje të plotë dhe theksoi se sistemi i drejtësisë duhet të jetë sa mё funksional, me qëllim të forcimit të shtetit, aderimit në mekanizmat rajonal dhe ndërkombëtar, i plotësimit të standardeve dhe integrimit në BE si dhe është çelësi i zhvillimit ekonomik.</p><p>“Edhe pse Ministria e Drejtësisë ka kompetenca mjaft të kufizuara në drejtim të prokurorisë e gjyqësorit, është kënaqësi e jona që të mund t’ju dalim në ndihmë me vendosjen e politikave më të mira për të  funksionuar sistemi i drejtësisë në vendin tonë. Çelës i suksesit të punës së Prokurorit është rritja e transparencës dhe llogaridhënies dhe se në këtë drejtim janë duke u rishikuar një sërë ligjesh, si ai i Kodit Penal, Procedurës penale, Ligji për gjykatat dhe një sërë ligjesh tjera që përmirësojnë efikasitetin e gjykatave. Do ta keni gjithmonë përkrahjen e Ministrisë së Drejtësisë”, theksoi ministrja Hoxha.</p><p>“Me kërkesë të Presidentit, kemi filluar procesin e rishikimit të Kodit Penal dhe Kodit të Procedurës Penale. Në përgatitjen e ndryshimeve në këto Kode, ne do të përpiqemi që të sjellim praktikat më të mira botërore e të cilat do t’ju mundësojnë prokurorëve, por edhe gjyqtarëve tanë që të luftojnë kriminalitetin në mënyrën sa më efikase. Vëmendje e veçantë do t’u kushtohet problemeve që prokurorët dhe gjyqtarët kanë hasur gjatë punës së tyre për të vënë drejtësi”, theksoi ministrja Hoxha.</p><p>Në fund të fjalës së saj, Ministrja Hoxha vuri në pah se do të jetë gjithnjë e përkushtuar për të përmirësuar efikasitetin e sistemit të drejtësisë dhe sundimin e ligjit, njëherit ftoi institucionet gjegjëse që të thellojnë bashkëpunimin ndërinstitucional për fuqizimin e sundimit të ligjit.</p>","https://md.rks-gov.net/desk/inc/media/1F3849F8-F5FD-4FD8-9535-56B9D178A009.jpg ,https://md.rks-gov.net/desk/inc/media/755030D1-E8EA-4F53-B3AB-6A2A91791DE9.jpg "
"Deputy Prime Minister and Minister of Justice, Prof.. Dr. Kuçi, met with the head of the KJC, Enver Peci",https://md.rks-gov.net/desk/inc/media/CC35BF59-AF5E-4228-B87C-4A3BEC178655.jpg ,05/01/2017 18:56,"<p>At the meeting with the head of the Kosovo Judicial Council (KJC), Enver Peci, Deputy Prime Minister and Minister of Justice, Prof. Dr. Hajredin Kuçi, offered his full support for an independent judicial system, for proper organization  of the courts  in the Republic of Kosova, to create the necessary legal infrastructure for them, and other conditions that would increase efficiency in Court . &#34;I will work very closely with the KJC, and will perform my obligations as a whole while maintaining the independence of the judicial system, even by strengthening it and enabling that in our conditions and circumstances, the judge and prosecutor  of The Republic of Kosovo to feel respected man, that the pople to  see as hope in our Republic, &#34;said Deputy Prime Minister and Minister of Justice, Prof. Dr. Hajredin Kuçi. <br/>
<br/>
Whereas the ,head  KJC, Enver Peci, said that the appointment of Deputy prime minister , Prof. Dr. Kuçi, in the position of Minister of Justice, is one  hope more for the KJC, that in the future the coordination of work between the MoJ and KJC be in more satisfactory level. &#34;Many works releates us in terms of competencies and the legislation that the Ministstry of Justice generally deals, and we coordinated some action and work for the future, so that the judiciary have a more positive image,&#34; said the head of the KJC Enver Peci. <br/>
<br/>
The idea of the Deputy Prime Minister and Minister for Justice, Prof. Dr. Kuçi that once a month together with the Head of the Judicial Council,  State Prosecutor and President of the Supreme Court, organize meeting with the media, was supported by the head  of the KJC, Enver Peci. </p>",
"Deputy Prime Minister and Minister of Justice, Prof. Dr. Hajredin Kuçi, met with Michael Nebelung, director of GIZ to Kosova",https://md.rks-gov.net/desk/inc/media/23A0E1B0-3D76-4F19-AD50-05FBA1602E24.jpg ,05/01/2017 18:55,"<p>Deputy Prime Minister and Minister of Justice, Prof. Dr. Hajredin Kuçi, met with Michael Nebelung, GIZ&#39;s director for Kosovo and Volkmar Theobald, leader of the projects. (GIZ: Deutsche Gesellschaft für Internationale Zusammenarbeit - German Society for International Cooperation). <br/>
<br/>
On this occasion, Deputy Prime Minister and Minister of Justice, Prof. Dr. Hajredin Kuçi thanked the representatives of the GIZ-it for help that is giving and continues to give the German Government, for  Government of Kosovo in general and the Ministry of Justice in particular. &#34;Kosovo government in the past has had excellent cooperation and a special help from the German government realized  through the GIZ. I requested  to continue such cooperation and to be very serious in our cooperation, which can harmonize our goals with the priorities of the Ministry of Justice and the Government of Kosovo, together with other donors, &#34;said Deputy Prime Minister and Minister of Justice, Prof. Dr. Hajredin Kuçi, and added that GIZ has played a special role in reforming the justice system  in the process of European integration. <br/>
<br/>
While GIZ director for Kosovo, Michael Nebelung, said that they are very pleased with the continued cooperation they have with the Ministry of Justice and the promised continuation of this cooperation in the future. &#34;We have received positive signals from the German government that good cooperation will continue in the future. The German government is extremely interested to support issues related to governance and rule of law, including issues dealing with political agenda in relation to European integration, &#34;said director of GIZ for Kosovo, Michael Nebelung . <br/>
<br/>
In This meeting was mentioned that the help that will come from the German government, will be used for the benefit of harmonization of legislation, judicial reform and in creating a good environment for rule of  law in the Republic of Kosova</p>",https://md.rks-gov.net/desk/inc/media/23A0E1B0-3D76-4F19-AD50-05FBA1602E24.jpg 
